source language,target language,translation engine,is preferred engine?
yi,mai,Google,False
yi,mg,Google,False
yi,mi,Google,False
yi,mk,Google,False
yi,ml,Google,False
yi,mn,Google,False
yi,mni,Google,False
yi,mr,Google,False
yi,ms,Google,False
yi,mt,Google,False
yi,my,Google,False
yi,ne,Google,False
yi,nl,Google,False
yi,no,Google,False
yi,nso,Google,False
yi,ny,Google,False
yi,om,Google,False
yi,or,Google,False
yi,pa,Google,False
yi,pl,Google,False
yi,ps,Google,False
yi,pt,Google,False
yi,qu,Google,False
yi,ro,Google,False
yi,ru,Google,False
yi,rw,Google,False
yi,sa,Google,False
yi,sd,Google,False
yi,sh,Google,False
yi,si,Google,False
yi,simple,Google,False
yi,sk,Google,False
yi,sl,Google,False
yi,sm,Google,False
yi,sn,Google,False
yi,so,Google,False
yi,sq,Google,False
yi,sr,Google,False
yi,st,Google,False
yi,su,Google,False
yi,sv,Google,False
yi,sw,Google,False
yi,ta,Google,False
yi,te,Google,False
yi,tg,Google,False
yi,th,Google,False
yi,ti,Google,False
yi,tk,Google,False
yi,tl,Google,False
yi,tr,Google,False
yi,ts,Google,False
yi,tt,Google,False
yi,tw,Google,False
yi,ug,Google,False
yi,uk,Google,False
yi,ur,Google,False
yi,uz,Google,False
yi,vi,Google,False
yi,wuu,Google,False
yi,xh,Google,False
yi,yo,Google,False
yi,yue,Google,False
yi,zh,Google,True
yi,zu,Google,False
yo,af,Google,False
yo,am,Google,False
yo,ar,Google,False
yo,arz,Google,False
yo,as,Google,False
yo,ay,Google,False
yo,az,Google,False
yo,be,Google,False
yo,be-tarask,Google,False
yo,bg,Google,False
yo,bho,Google,False
yo,bm,Google,False
yo,bn,Google,False
yo,bs,Google,False
yo,ca,Google,False
yo,ceb,Google,False
yo,ckb,Google,False
yo,co,Google,False
yo,cs,Google,False
yo,cy,Google,False
yo,da,Google,False
yo,de,Google,False
yo,dv,Google,False
yo,ee,Google,False
yo,el,Google,False
yo,en,Google,False
yo,eo,Google,False
yo,es,Google,False
yo,et,Google,False
yo,eu,Google,False
yo,fa,Google,False
yo,fi,Google,False
yo,fr,Google,False
yo,fy,Google,False
yo,ga,Google,False
yo,gan,Google,False
yo,gd,Google,False
yo,gl,Google,False
yo,gn,Google,False
yo,gom,Google,False
yo,gu,Google,False
yo,ha,Google,False
yo,haw,Google,False
yo,he,Google,False
yo,hi,Google,False
yo,hr,Google,False
yo,ht,Google,False
yo,hu,Google,False
yo,hy,Google,False
yo,id,Google,False
yo,ig,Google,False
yo,ilo,Google,False
yo,is,Google,False
yo,it,Google,False
yo,ja,Google,False
yo,jv,Google,False
yo,ka,Google,False
yo,kk,Google,False
yo,km,Google,False
yo,kn,Google,False
yo,ko,Google,False
yo,ku,Google,False
yo,ky,Google,False
yo,la,Google,False
yo,lb,Google,False
yo,lg,Google,False
yo,ln,Google,False
yo,lo,Google,False
yo,lt,Google,False
yo,lv,Google,False
yo,mai,Google,False
yo,mg,Google,False
yo,mi,Google,False
yo,mk,Google,False
yo,ml,Google,False
yo,mn,Google,False
yo,mni,Google,False
yo,mr,Google,False
yo,ms,Google,False
yo,mt,Google,False
yo,my,Google,False
yo,ne,Google,False
yo,nl,Google,False
yo,no,Google,False
yo,nso,Google,False
yo,ny,Google,False
yo,om,Google,False
yo,or,Google,False
yo,pa,Google,False
yo,pl,Google,False
yo,ps,Google,False
yo,pt,Google,False
yo,qu,Google,False
yo,ro,Google,False
yo,ru,Google,False
yo,rw,Google,False
yo,sa,Google,False
yo,sd,Google,False
yo,sh,Google,False
yo,si,Google,False
yo,simple,Google,False
yo,sk,Google,False
yo,sl,Google,False
yo,sm,Google,False
yo,sn,Google,False
yo,so,Google,False
yo,sq,Google,False
yo,sr,Google,False
yo,st,Google,False
yo,su,Google,False
yo,sv,Google,False
yo,sw,Google,False
yo,ta,Google,False
yo,te,Google,False
yo,tg,Google,False
yo,th,Google,False
yo,ti,Google,False
yo,tk,Google,False
yo,tl,Google,False
yo,tr,Google,False
yo,ts,Google,False
yo,tt,Google,False
yo,tw,Google,False
yo,ug,Google,False
yo,uk,Google,False
yo,ur,Google,False
yo,uz,Google,False
yo,vi,Google,False
yo,wuu,Google,False
yo,xh,Google,False
yo,yi,Google,False
yo,yue,Google,False
yo,zh,Google,True
yo,zu,Google,False
yue,af,Google,False
yue,am,Google,False
yue,ar,Google,False
yue,arz,Google,False
yue,as,Google,False
yue,ay,Google,False
yue,az,Google,False
yue,be,Google,False
yue,be-tarask,Google,False
yue,bg,Google,False
yue,bho,Google,False
yue,bm,Google,False
yue,bn,Google,False
yue,bs,Google,False
yue,ca,Google,False
yue,ceb,Google,False
yue,ckb,Google,False
yue,co,Google,False
yue,cs,Google,False
yue,cy,Google,False
yue,da,Google,False
yue,de,Google,False
yue,dv,Google,False
yue,ee,Google,False
yue,el,Google,False
yue,en,Google,False
yue,eo,Google,False
yue,es,Google,False
yue,et,Google,False
yue,eu,Google,False
yue,fa,Google,False
yue,fi,Google,False
yue,fr,Google,False
yue,fy,Google,False
yue,ga,Google,False
yue,gan,Google,False
yue,gd,Google,False
yue,gl,Google,False
yue,gn,Google,False
yue,gom,Google,False
yue,gu,Google,False
yue,ha,Google,False
yue,haw,Google,False
yue,he,Google,False
yue,hi,Google,False
yue,hr,Google,False
yue,ht,Google,False
yue,hu,Google,False
yue,hy,Google,False
yue,id,Google,False
yue,ig,Google,False
yue,ilo,Google,False
yue,is,Google,False
yue,it,Google,False
yue,ja,Google,False
yue,jv,Google,False
yue,ka,Google,False
yue,kk,Google,False
yue,km,Google,False
yue,kn,Google,False
yue,ko,Google,False
yue,ku,Google,False
yue,ky,Google,False
yue,la,Google,False
yue,lb,Google,False
yue,lg,Google,False
yue,ln,Google,False
yue,lo,Google,False
yue,lt,Google,False
yue,lv,Google,False
yue,mai,Google,False
yue,mg,Google,False
yue,mi,Google,False
yue,mk,Google,False
yue,ml,Google,False
yue,mn,Google,False
yue,mni,Google,False
yue,mr,Google,False
yue,ms,Google,False
yue,mt,Google,False
yue,my,Google,False
yue,ne,Google,False
yue,nl,Google,False
yue,no,Google,False
yue,nso,Google,False
yue,ny,Google,False
yue,om,Google,False
yue,or,Google,False
yue,pa,Google,False
yue,pl,Google,False
yue,ps,Google,False
yue,pt,Google,False
yue,qu,Google,False
yue,ro,Google,False
yue,ru,Google,False
yue,rw,Google,False
yue,sa,Google,False
yue,sd,Google,False
yue,sh,Google,False
yue,si,Google,False
yue,simple,Google,False
yue,sk,Google,False
yue,sl,Google,False
yue,sm,Google,False
yue,sn,Google,False
yue,so,Google,False
yue,sq,Google,False
yue,sr,Google,False
yue,st,Google,False
yue,su,Google,False
yue,sv,Google,False
yue,sw,Google,False
yue,ta,Google,False
yue,te,Google,False
yue,tg,Google,False
yue,th,Google,False
yue,ti,Google,False
yue,tk,Google,False
yue,tl,Google,False
yue,tr,Google,False
yue,ts,Google,False
yue,tt,Google,False
yue,tw,Google,False
yue,ug,Google,False
yue,uk,Google,False
yue,ur,Google,False
yue,uz,Google,False
yue,vi,Google,False
yue,wuu,Google,False
yue,xh,Google,False
yue,yi,Google,False
yue,yo,Google,False
yue,zh,Google,False
yue,zu,Google,False
zh,af,Google,False
zh,am,Google,False
zh,ar,Google,False
zh,arz,Google,False
zh,as,Google,False
zh,ay,Google,False
zh,az,Google,False
zh,be,Google,False
zh,be-tarask,Google,False
zh,bg,Google,False
zh,bho,Google,False
zh,bm,Google,False
zh,bn,Google,False
zh,bs,Google,False
zh,ca,Google,False
zh,ceb,Google,False
zh,ckb,Google,False
zh,co,Google,False
zh,cs,Google,False
zh,cy,Google,False
zh,da,Google,False
zh,de,Google,False
zh,dv,Google,False
zh,ee,Google,False
zh,el,Google,False
zh,en,Google,False
zh,eo,Google,False
zh,es,Google,False
zh,et,Google,False
zh,eu,Google,False
zh,fa,Google,False
zh,fi,Google,False
zh,fr,Google,False
zh,fy,Google,False
zh,ga,Google,False
zh,gan,Google,False
zh,gd,Google,False
zh,gl,Google,False
zh,gn,Google,False
zh,gom,Google,False
zh,gu,Google,False
zh,ha,Google,False
zh,haw,Google,False
zh,he,Google,False
zh,hi,Google,False
zh,hr,Google,False
zh,ht,Google,False
zh,hu,Google,False
zh,hy,Google,False
zh,id,Google,False
zh,ig,Google,False
zh,ilo,Google,False
zh,is,Google,False
zh,it,Google,False
zh,ja,Google,False
zh,jv,Google,False
zh,ka,Google,False
zh,kk,Google,False
zh,km,Google,False
zh,kn,Google,False
zh,ko,Google,False
zh,ku,Google,False
zh,ky,Google,False
zh,la,Google,False
zh,lb,Google,False
zh,lg,Google,False
zh,ln,Google,False
zh,lo,Google,False
zh,lt,Google,False
zh,lv,Google,False
zh,mai,Google,False
zh,mg,Google,False
zh,mi,Google,False
zh,mk,Google,False
zh,ml,Google,False
zh,mn,Google,False
zh,mni,Google,False
zh,mr,Google,False
zh,ms,Google,False
zh,mt,Google,False
zh,my,Google,False
zh,ne,Google,False
zh,nl,Google,False
zh,no,Google,False
zh,nso,Google,False
zh,ny,Google,False
zh,om,Google,False
zh,or,Google,False
zh,pa,Google,False
zh,pl,Google,False
zh,ps,Google,False
zh,pt,Google,False
zh,qu,Google,False
zh,ro,Google,False
zh,ru,Google,False
zh,rw,Google,False
zh,sa,Google,False
zh,sd,Google,False
zh,sh,Google,False
zh,si,Google,False
zh,simple,Google,False
zh,sk,Google,False
zh,sl,Google,False
zh,sm,Google,False
zh,sn,Google,False
zh,so,Google,False
zh,sq,Google,False
zh,sr,Google,False
zh,st,Google,False
zh,su,Google,False
zh,sv,Google,False
zh,sw,Google,False
zh,ta,Google,False
zh,te,Google,False
zh,tg,Google,False
zh,th,Google,False
zh,ti,Google,False
zh,tk,Google,False
zh,tl,Google,False
zh,tr,Google,False
zh,ts,Google,False
zh,tt,Google,False
zh,tw,Google,False
zh,ug,Google,False
zh,uk,Google,False
zh,ur,Google,False
zh,uz,Google,False
zh,vi,Google,False
zh,wuu,Google,False
zh,xh,Google,False
zh,yi,Google,False
zh,yo,Google,False
zh,yue,Google,False
zh,zu,Google,False
zu,af,Google,False
zu,am,Google,False
zu,ar,Google,False
zu,arz,Google,False
zu,as,Google,False
zu,ay,Google,False
zu,az,Google,False
zu,be,Google,False
zu,be-tarask,Google,False
zu,bg,Google,False
zu,bho,Google,False
zu,bm,Google,False
zu,bn,Google,False
zu,bs,Google,False
zu,ca,Google,False
zu,ceb,Google,False
zu,ckb,Google,False
zu,co,Google,False
zu,cs,Google,False
zu,cy,Google,False
zu,da,Google,False
zu,de,Google,False
zu,dv,Google,False
zu,ee,Google,False
zu,el,Google,False
zu,en,Google,False
zu,eo,Google,False
zu,es,Google,False
zu,et,Google,False
zu,eu,Google,False
zu,fa,Google,False
zu,fi,Google,False
zu,fr,Google,False
zu,fy,Google,False
zu,ga,Google,False
zu,gan,Google,False
zu,gd,Google,False
zu,gl,Google,False
zu,gn,Google,False
zu,gom,Google,False
zu,gu,Google,False
zu,ha,Google,False
zu,haw,Google,False
zu,he,Google,False
zu,hi,Google,False
zu,hr,Google,False
zu,ht,Google,False
zu,hu,Google,False
zu,hy,Google,False
zu,id,Google,False
zu,ig,Google,False
zu,ilo,Google,False
zu,is,Google,False
zu,it,Google,False
zu,ja,Google,False
zu,jv,Google,False
zu,ka,Google,False
zu,kk,Google,False
zu,km,Google,False
zu,kn,Google,False
zu,ko,Google,False
zu,ku,Google,False
zu,ky,Google,False
zu,la,Google,False
zu,lb,Google,False
zu,lg,Google,False
zu,ln,Google,False
zu,lo,Google,False
zu,lt,Google,False
zu,lv,Google,False
zu,mai,Google,False
zu,mg,Google,False
zu,mi,Google,False
zu,mk,Google,False
zu,ml,Google,False
zu,mn,Google,False
zu,mni,Google,False
zu,mr,Google,False
zu,ms,Google,False
zu,mt,Google,False
zu,my,Google,False
zu,ne,Google,False
zu,nl,Google,False
zu,no,Google,False
zu,nso,Google,False
zu,ny,Google,False
zu,om,Google,False
zu,or,Google,False
zu,pa,Google,False
zu,pl,Google,False
zu,ps,Google,False
zu,pt,Google,False
zu,qu,Google,False
zu,ro,Google,False
zu,ru,Google,False
zu,rw,Google,False
zu,sa,Google,False
zu,sd,Google,False
zu,sh,Google,False
zu,si,Google,False
zu,simple,Google,False
zu,sk,Google,False
zu,sl,Google,False
zu,sm,Google,False
zu,sn,Google,False
zu,so,Google,False
zu,sq,Google,False
zu,sr,Google,False
zu,st,Google,False
zu,su,Google,False
zu,sv,Google,False
zu,sw,Google,False
zu,ta,Google,False
zu,te,Google,False
zu,tg,Google,False
zu,th,Google,False
zu,ti,Google,False
zu,tk,Google,False
zu,tl,Google,False
zu,tr,Google,False
zu,ts,Google,False
zu,tt,Google,False
zu,tw,Google,False
zu,ug,Google,False
zu,uk,Google,False
zu,ur,Google,False
zu,uz,Google,False
zu,vi,Google,False
zu,wuu,Google,False
zu,xh,Google,False
zu,yi,Google,False
zu,yo,Google,False
zu,yue,Google,False
zu,zh,Google,True
en,wuu,LingoCloud,False
en,zh,LingoCloud,False
ja,wuu,LingoCloud,False
ja,zh,LingoCloud,False
simple,wuu,LingoCloud,False
simple,zh,LingoCloud,False
zh,en,LingoCloud,False
zh,ja,LingoCloud,False
zh,simple,LingoCloud,False
zh,wuu,LingoCloud,False
en,as,OpusMT,False
en,bcl,OpusMT,False
en,ts,OpusMT,False
en,qqq,TestClient,False
af,am,Yandex,False
af,ar,Yandex,False
af,az,Yandex,False
af,ba,Yandex,False
af,be,Yandex,False
af,be-tarask,Yandex,False
af,bn,Yandex,False
af,bg,Yandex,False
af,bs,Yandex,False
af,ca,Yandex,False
af,ceb,Yandex,False
af,cs,Yandex,False
af,cv,Yandex,False
af,cy,Yandex,False
af,da,Yandex,False
af,de,Yandex,False
af,el,Yandex,False
af,en,Yandex,False
af,eo,Yandex,False
af,es,Yandex,False
af,et,Yandex,False
af,eu,Yandex,False
af,fa,Yandex,False
af,fi,Yandex,False
af,fr,Yandex,False
af,ga,Yandex,False
af,gd,Yandex,False
af,gl,Yandex,False
af,gu,Yandex,False
af,he,Yandex,False
af,hi,Yandex,False
af,hr,Yandex,False
af,ht,Yandex,False
af,hu,Yandex,False
af,hy,Yandex,False
af,id,Yandex,False
af,is,Yandex,False
af,it,Yandex,False
af,ja,Yandex,False
af,jv,Yandex,False
af,ka,Yandex,False
af,kk,Yandex,False
af,km,Yandex,False
af,kn,Yandex,False
af,ko,Yandex,False
af,ky,Yandex,False
af,la,Yandex,False
af,lb,Yandex,False
af,lo,Yandex,False
af,lt,Yandex,False
af,lv,Yandex,False
af,mi,Yandex,False
af,mg,Yandex,False
af,mhr,Yandex,False
af,ml,Yandex,False
af,mk,Yandex,False
af,mn,Yandex,False
af,mrj,Yandex,False
af,mr,Yandex,False
af,ms,Yandex,False
af,mt,Yandex,False
af,my,Yandex,False
af,nb,Yandex,False
af,ne,Yandex,False
af,nl,Yandex,False
af,pa,Yandex,False
af,pap,Yandex,False
af,pl,Yandex,False
af,pt,Yandex,False
af,ro,Yandex,False
af,ru,Yandex,False
af,sah,Yandex,False
af,sh,Yandex,False
af,si,Yandex,False
af,simple,Yandex,False
af,sk,Yandex,False
af,sl,Yandex,False
af,sq,Yandex,False
af,sr,Yandex,False
af,su,Yandex,False
af,sv,Yandex,False
af,sw,Yandex,False
af,ta,Yandex,False
af,te,Yandex,False
af,tg,Yandex,False
af,th,Yandex,False
af,tl,Yandex,False
af,tr,Yandex,False
af,tt,Yandex,False
af,udm,Yandex,False
af,uk,Yandex,False
af,ur,Yandex,False
af,uz,Yandex,False
af,vi,Yandex,False
af,wuu,Yandex,False
af,xh,Yandex,False
af,yi,Yandex,False
af,zh,Yandex,False
am,af,Yandex,False
am,ar,Yandex,False
am,az,Yandex,False
am,ba,Yandex,False
am,be,Yandex,False
am,be-tarask,Yandex,False
am,bn,Yandex,False
am,bg,Yandex,False
am,bs,Yandex,False
am,ca,Yandex,False
am,ceb,Yandex,False
am,cs,Yandex,False
am,cv,Yandex,False
am,cy,Yandex,False
am,da,Yandex,False
am,de,Yandex,False
am,el,Yandex,False
am,en,Yandex,False
am,eo,Yandex,False
am,es,Yandex,False
am,et,Yandex,False
am,eu,Yandex,False
am,fa,Yandex,False
am,fi,Yandex,False
am,fr,Yandex,False
am,ga,Yandex,False
am,gd,Yandex,False
am,gl,Yandex,False
am,gu,Yandex,False
am,he,Yandex,False
am,hi,Yandex,False
am,hr,Yandex,False
am,ht,Yandex,False
am,hu,Yandex,False
am,hy,Yandex,False
am,id,Yandex,False
am,is,Yandex,False
am,it,Yandex,False
am,ja,Yandex,False
am,jv,Yandex,False
am,ka,Yandex,False
am,kk,Yandex,False
am,km,Yandex,False
am,kn,Yandex,False
am,ko,Yandex,False
am,ky,Yandex,False
am,la,Yandex,False
am,lb,Yandex,False
am,lo,Yandex,False
am,lt,Yandex,False
am,lv,Yandex,False
am,mi,Yandex,False
am,mg,Yandex,False
am,mhr,Yandex,False
am,ml,Yandex,False
am,mk,Yandex,False
am,mn,Yandex,False
am,mrj,Yandex,False
am,mr,Yandex,False
am,ms,Yandex,False
am,mt,Yandex,False
am,my,Yandex,False
am,nb,Yandex,False
am,ne,Yandex,False
am,nl,Yandex,False
am,pa,Yandex,False
am,pap,Yandex,False
am,pl,Yandex,False
am,pt,Yandex,False
am,ro,Yandex,False
am,ru,Yandex,False
am,sah,Yandex,False
am,sh,Yandex,False
am,si,Yandex,False
am,simple,Yandex,False
am,sk,Yandex,False
am,sl,Yandex,False
am,sq,Yandex,False
am,sr,Yandex,False
am,su,Yandex,False
am,sv,Yandex,False
am,sw,Yandex,False
am,ta,Yandex,False
am,te,Yandex,False
am,tg,Yandex,False
am,th,Yandex,False
am,tl,Yandex,False
am,tr,Yandex,False
am,tt,Yandex,False
am,udm,Yandex,False
am,uk,Yandex,False
am,ur,Yandex,False
am,uz,Yandex,False
am,vi,Yandex,False
am,wuu,Yandex,False
am,xh,Yandex,False
am,yi,Yandex,False
am,zh,Yandex,False
ar,af,Yandex,False
ar,am,Yandex,False
ar,az,Yandex,False
ar,ba,Yandex,False
ar,be,Yandex,False
ar,be-tarask,Yandex,False
ar,bn,Yandex,False
ar,bg,Yandex,False
ar,bs,Yandex,False
ar,ca,Yandex,False
ar,ceb,Yandex,False
ar,cs,Yandex,False
ar,cv,Yandex,False
ar,cy,Yandex,False
ar,da,Yandex,False
ar,de,Yandex,False
ar,el,Yandex,False
ar,en,Yandex,False
ar,eo,Yandex,False
ar,es,Yandex,False
ar,et,Yandex,False
ar,eu,Yandex,False
ar,fa,Yandex,False
ar,fi,Yandex,False
ar,fr,Yandex,False
ar,ga,Yandex,False
ar,gd,Yandex,False
ar,gl,Yandex,False
ar,gu,Yandex,False
ar,he,Yandex,False
ar,hi,Yandex,False
ar,hr,Yandex,False
ar,ht,Yandex,False
ar,hu,Yandex,False
ar,hy,Yandex,False
ar,id,Yandex,False
ar,is,Yandex,False
ar,it,Yandex,False
ar,ja,Yandex,False
ar,jv,Yandex,False
ar,ka,Yandex,False
ar,kk,Yandex,False
ar,km,Yandex,False
ar,kn,Yandex,False
ar,ko,Yandex,False
ar,ky,Yandex,False
ar,la,Yandex,False
ar,lb,Yandex,False
ar,lo,Yandex,False
ar,lt,Yandex,False
ar,lv,Yandex,False
ar,mi,Yandex,False
ar,mg,Yandex,False
ar,mhr,Yandex,False
ar,ml,Yandex,False
ar,mk,Yandex,False
ar,mn,Yandex,False
ar,mrj,Yandex,False
ar,mr,Yandex,False
ar,ms,Yandex,False
ar,mt,Yandex,False
ar,my,Yandex,False
ar,nb,Yandex,False
ar,ne,Yandex,False
ar,nl,Yandex,False
ar,pa,Yandex,False
ar,pap,Yandex,False
ar,pl,Yandex,False
ar,pt,Yandex,False
ar,ro,Yandex,False
ar,ru,Yandex,False
ar,sah,Yandex,False
ar,sh,Yandex,False
ar,si,Yandex,False
ar,simple,Yandex,False
ar,sk,Yandex,False
ar,sl,Yandex,False
ar,sq,Yandex,False
ar,sr,Yandex,False
ar,su,Yandex,False
ar,sv,Yandex,False
ar,sw,Yandex,False
ar,ta,Yandex,False
ar,te,Yandex,False
ar,tg,Yandex,False
ar,th,Yandex,False
ar,tl,Yandex,False
ar,tr,Yandex,False
ar,tt,Yandex,False
ar,udm,Yandex,False
ar,uk,Yandex,False
ar,ur,Yandex,False
ar,uz,Yandex,False
ar,vi,Yandex,False
ar,wuu,Yandex,False
ar,xh,Yandex,False
ar,yi,Yandex,False
ar,zh,Yandex,False
az,af,Yandex,False
az,am,Yandex,False
az,ar,Yandex,False
az,ba,Yandex,False
az,be,Yandex,False
az,be-tarask,Yandex,False
az,bn,Yandex,False
az,bg,Yandex,False
az,bs,Yandex,False
az,ca,Yandex,False
az,ceb,Yandex,False
az,cs,Yandex,False
az,cv,Yandex,False
az,cy,Yandex,False
az,da,Yandex,False
az,de,Yandex,False
az,el,Yandex,False
az,en,Yandex,False
az,eo,Yandex,False
az,es,Yandex,False
az,et,Yandex,False
az,eu,Yandex,False
az,fa,Yandex,False
az,fi,Yandex,False
az,fr,Yandex,False
az,ga,Yandex,False
az,gd,Yandex,False
az,gl,Yandex,False
az,gu,Yandex,False
az,he,Yandex,False
